source_id,relation,target_id
u15764644,following,u14511951
u16012783,following,u15220768
u19682187,following,u102179067
u158414847,following,u55376380
u158414847,following,u180107694
u21862217,following,u15450660
u784890784273215488,following,u436925910
u626131422,following,u35367443
u245424983,following,u820431635145510912
u177564016,following,u264361128
u130496027,following,u1333154383278731265
u2427885031,following,u50011708
u208155240,following,u2263438704
u818282957618216960,following,u1433356862
u18686907,following,u313091751
u521747968,following,u69181624
u14293310,following,u18655567
u1243560408025198593,following,u29769998
u19418459,following,u30815935
u56413858,following,u7702542
u15458694,following,u216776631
u71294756,following,u28599820
u1630896181,following,u88749392
u626131422,followers,u21542518
u18949452,following,u428333
u2427885031,following,u30364057
u216881337,following,u2964174789
u21862217,following,u245424983
u14647570,following,u813286
u784890784273215488,followers,u15976705
u177564016,following,u471672239
u26703365,following,u18120497
u55334133,following,u18139220
u2434191967,following,u92771309
u48511236,following,u14246088
u130496027,following,u45399148
u70435999,following,u43414431
u617602505,following,u35785401
u229125893,following,u1171109054
u755835576,following,u28225322
u19539716,following,u21414576
u7426632,following,u49151622
u2591320394,following,u881974187589603328
u29458079,following,u114547989
u784890784273215488,following,u886398296146706432
u784890784273215488,following,u833159137554989056
u2884771,following,u27187343
u2427885031,following,u233737858
u30364057,following,u2421067430
u4763858353,following,u73407166
u245424983,following,u24209167
u29458079,following,u1209936918
u28785486,following,u16715398
u158414847,following,u73238146
u71294756,following,u1591400760
u15675138,following,u947956236804337664
u15675138,following,u1079770852302958592
u2982269822,following,u36327407
u17004618,following,u46557945
u16076032,following,u69069168
u755835576,following,u2424178550
u1243560408025198593,following,u60506242
u15862891,following,u1270238612
u245424983,following,u20744708
u25203361,following,u1275285589818998786
u216881337,following,u263473924
u18831926,following,u89220865
u14772775,following,u1398479138
u2922928743,following,u15679311
u21201150,following,u737049250366820356
u18831926,following,u373522445
u71294756,following,u248884036
u30378270,following,u20696181
u11178672,following,u30354991
u32774989,following,u949934436
u43300047,following,u47475039
u820354372827758592,following,u208638241
u783792992,following,u73238146
u43300047,following,u69181624
u1081222837459996672,following,u258900199
u108977933,following,u130496027
u147994804,following,u1043185714437992449
u133880286,following,u14159148
u18831926,following,u317291424
u39511166,following,u94188479
u16012783,following,u15766082
u820354372827758592,following,u248900032
u18831926,following,u19668592
u20562637,following,u15754281
u807095,following,u17004618
u15976697,following,u20253396
u14772775,following,u15907183
u2922928743,following,u148529707
u130496027,following,u881974187589603328
u783792992,following,u309070309
u30378270,following,u593289567
u11178672,following,u298217736
u17264476,following,u138203134
u21114659,following,u108617810
u1243560408025198593,following,u19638751
u19539716,following,u274440617
u30354991,following,u24913074
u2922928743,following,u351875695
u17866318,following,u25387735
u15458694,following,u28587919
u626131422,following,u21215254
u21862217,following,u78768913
u18949452,following,u14159148
u134758540,following,u30354991
u19682187,following,u380268462
u30364057,following,u33537967
u16012783,following,u14677919
u369788077,following,u37760670
u21862217,following,u63082578
u880412538625810432,following,u84957890
u228474571,followers,u80617430
u39416218,following,u14046504
u15764644,following,u3044993235
u26703365,following,u755835576
u28657802,following,u4207961
u43963184,following,u39097715
u807095,following,u17892496
u1055907624,following,u1017819745880543238
u28785486,following,u2884771
u14834340,following,u1652541
u970716252179136514,following,u134976379
u14772775,followers,u60087571
u119385045,following,u14377605
u21862217,following,u383647766
u14834340,following,u47455112
u357606935,following,u21146733
u21862217,following,u42176166
u134758540,following,u939091
u20479813,following,u88749392
u369788077,following,u939091
u20479813,following,u892219807
u521747968,following,u59159771
u17264476,following,u7391432
u22429979,following,u326756275
u17866318,following,u21148783
u521747968,following,u234374703
u784890784273215488,following,u834081571493785600
u820354372827758592,following,u19541556
u30364057,following,u28185163
u16076032,following,u826261914
u23970102,following,u895411770105491457
u11347122,following,u292083207
u7426632,followers,u1102980199
u228474571,following,u16459325
u56413858,following,u26487169
u28657802,following,u84734907
u521747968,following,u715671367497060352
u43963249,following,u2167097881
u228474571,following,u11744152
u357606935,following,u981960751777767424
u16076032,following,u64916983
u228474571,following,u16753660
u65375759,following,u47747074
u208155240,following,u18166778
u521747968,following,u54617733
u55334133,following,u65412757
u818282957618216960,following,u180535644
u1055907624,following,u24745957
u17866318,followers,u786398442201374721
u904408999,followers,u751122719698071553
u1243560408025198593,following,u108710418
u158414847,following,u17169320
u15764644,following,u798973032362606600
u1716121,following,u97082147
u1044241,following,u19777398
u130496027,following,u1383272101
u783792992,following,u242426145
u567192377,following,u16832632
u100588178,following,u338787319
u2434191967,following,u14362404
u156393470,followers,u259873788
u881615056437297152,following,u36167088
u1243560408025198593,following,u19682187
u11347122,following,u1084817523378454529
u30354991,following,u19329393
u71294756,following,u2329492448
u100588178,following,u4207961
u357606935,following,u9300262
u1243560408025198593,following,u552983877
u2922928743,following,u25387735
u617602505,following,u18950712
u29458079,following,u15874918
u130496027,following,u19877186
u56413858,following,u65691824
u784890784273215488,following,u44177383
u110326494,following,u1623758647
u16076032,following,u436925910
u17264476,following,u13502732
u2434191967,following,u80850919
u3948308435,following,u18812572
u626131422,following,u15728161
u567192377,following,u32201814
u102594136,following,u701081673681637376
u63614947,following,u115564212
u2545759886,following,u30354991
u161801527,following,u19119809
u873534859259650048,following,u91612426
u18949452,following,u14321959
u783792992,following,u26642006
u71294756,following,u738080573365702657
u15976697,following,u259096053
u29458079,following,u33276161
u34868965,following,u2835451658
u16076032,following,u58504135
u19682187,following,u1128147829606600706
u158414847,followers,u326412173
u1055907624,following,u24913074
u29458079,following,u7313362
u617602505,following,u1707321486
u626131422,following,u383647766
u784890784273215488,following,u711027816
u208155240,following,u478855762
u15764644,following,u122174004
u228474571,following,u18533219
u592730371,following,u229141520
u23970102,following,u30354991
u931681289614385158,following,u704943112217608193
u592730371,following,u18379614
u43300047,following,u19948174
u18686907,following,u259395895
u931681289614385158,following,u5509762
u26703365,following,u26548315
u2922928743,following,u22998311
u34868965,following,u3656836876
u18831926,following,u32982195
u30364057,following,u16935292
u14772775,following,u373269007
u1055907624,following,u2962868158
u205392468,following,u246357149
u14293310,following,u17004618
u2545759886,following,u3129968261
u7426632,following,u725226778474647552
u21862217,following,u17466132
u2884771,following,u22203756
u14511951,following,u55338739
u16076032,following,u1626294277
u2427885031,following,u1343578440977494018
u108977933,following,u1205226529455632385
u1299686030875004928,following,u138203134
u71294756,following,u15764644
u931681289614385158,following,u321954654
u820354372827758592,following,u950531
u2922928743,following,u78445977
u2427885031,following,u926601
u18831926,following,u16031927
u100588178,following,u32871086
u134758540,following,u807095
u208155240,following,u245441097
u820354372827758592,following,u31013444
u228474571,following,u820378690920058880
u19682187,following,u2228878592
u102594136,following,u237845487
u784890784273215488,following,u13783772
u15976697,following,u896466491587080194
u43963249,following,u5402612
u947924373029171200,following,u3060905108
u4303298356,following,u21414576
u15143478,following,u15007149
u369788077,following,u2300278368
u71294756,following,u168674628
u2427885031,following,u461697741
u783792992,following,u1081222837459996672
u26792275,following,u759251
u14772775,following,u19682187
u19539716,following,u1339835893
u16012783,following,u15012486
u63614947,following,u357606935
u19682187,following,u2181299862
u820354372827758592,following,u1323730225067339784
u14834340,following,u415985101
u21862217,following,u601148365
u961231092,following,u874916178
u26703365,following,u18510860
